sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule
BG-03921,Tripura,23.370962,91.713445,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03922,Tripura,23.841639,91.579985,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03923,Arunachal Pradesh,29.17302,95.631173,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03924,Arunachal Pradesh,28.430758,96.111649,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03925,Tripura,23.592384,91.336084,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03926,Arunachal Pradesh,27.456319,93.654167,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03927,Sikkim,27.966391,88.67882,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03928,Assam,26.127051,92.293125,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03929,Meghalaya,25.770526,90.613528,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03930,Tripura,23.894127,91.585018,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03931,Assam,26.604193,90.865944,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03932,Tripura,23.143509,91.640659,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03933,Tripura,23.699997,91.303774,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03934,Arunachal Pradesh,28.316916,94.552882,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03935,Meghalaya,25.46092,90.509963,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03936,Manipur,24.585531,93.974292,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03937,Arunachal Pradesh,28.734717,95.560152,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03938,Nagaland,25.553527,93.495899,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03939,Meghalaya,25.379172,90.228227,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03940,Nagaland,26.965048,95.153952,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03941,Assam,26.068747,89.841159,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03942,Sikkim,28.009125,88.544049,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03943,Arunachal Pradesh,27.793148,92.504582,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03944,Sikkim,27.558944,88.16921,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03945,Sikkim,27.878502,88.486378,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03946,Manipur,25.233389,93.866401,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03947,Assam,26.555365,90.336795,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03948,Tripura,24.00973,91.952354,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03949,Assam,26.728185,91.218697,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03950,Meghalaya,25.750484,90.58085,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03951,Arunachal Pradesh,27.986352,97.137735,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03952,Arunachal Pradesh,27.799541,96.720154,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03953,Arunachal Pradesh,28.597348,95.983473,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03954,Arunachal Pradesh,27.000606,93.033565,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03955,Meghalaya,25.35431,90.422809,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03956,Tripura,23.53348,91.292449,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03957,Tripura,24.17419,92.007426,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03958,Assam,26.904582,94.747352,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03959,Arunachal Pradesh,28.301507,96.116816,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03960,Mizoram,23.319423,92.382968,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03961,Sikkim,27.638777,88.308312,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03962,Tripura,23.338711,91.608344,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03963,Tripura,23.697241,91.486302,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03964,Assam,27.510179,94.546987,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03965,Sikkim,27.891859,88.870006,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03966,Meghalaya,25.525589,90.932595,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03967,Assam,27.24341,94.615579,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03968,Tripura,23.349822,91.736887,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03969,Assam,26.722295,93.971092,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03970,Meghalaya,25.718727,90.807841,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03971,Nagaland,26.520471,94.250555,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03972,Sikkim,28.080022,88.638216,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03973,Assam,26.39101,92.998218,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03974,Arunachal Pradesh,29.092443,95.969813,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03975,Sikkim,27.930679,88.527717,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03976,Tripura,23.330574,91.37314,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03977,Arunachal Pradesh,27.673662,91.698153,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03978,Arunachal Pradesh,28.158186,97.142491,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03979,Tripura,23.022281,91.696608,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03980,Nagaland,26.901711,95.182183,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03981,Meghalaya,25.596537,90.912333,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03982,Assam,26.086812,93.278764,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03983,Meghalaya,25.980276,90.410665,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03984,Arunachal Pradesh,29.17319,94.889879,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03985,Mizoram,22.989145,92.575708,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03986,Sikkim,27.656891,88.412918,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03987,Meghalaya,25.731196,90.272428,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03988,Meghalaya,25.371623,89.851207,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03989,Arunachal Pradesh,28.969617,94.273243,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03990,Sikkim,27.585888,88.19583,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03991,Arunachal Pradesh,28.226672,93.518321,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03992,Tripura,23.716515,91.181564,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03993,Tripura,23.855506,91.69006,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03994,Tripura,23.931308,91.625066,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03995,Meghalaya,25.73207,89.910796,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03996,Assam,27.224022,95.288544,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03997,Arunachal Pradesh,28.22112,96.798281,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03998,Tripura,23.586822,91.842685,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-03999,Meghalaya,25.295237,90.197699,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04000,Meghalaya,25.8895,90.749268,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04001,Assam,26.571829,89.890295,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04002,Meghalaya,25.181336,90.376282,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04003,Assam,26.59031,90.909949,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04004,Tripura,23.394131,91.813525,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04005,Tripura,23.974745,91.729889,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04006,Sikkim,28.07762,88.620862,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04007,Sikkim,27.624508,88.397257,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04008,Arunachal Pradesh,28.017075,93.226641,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04009,Tripura,23.774546,91.437827,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04010,Assam,27.274947,95.479923,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04011,Mizoram,23.31678,92.401053,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04012,Arunachal Pradesh,28.161308,97.069046,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04013,Arunachal Pradesh,27.365643,92.636651,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04014,Arunachal Pradesh,28.227764,93.040137,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04015,Assam,26.197041,92.252598,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04016,Arunachal Pradesh,29.060083,94.265158,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04017,Tripura,23.07432,91.562246,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04018,Arunachal Pradesh,27.970791,94.088732,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04019,Tripura,23.551188,91.948165,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04020,Manipur,25.406779,93.900192,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04021,Arunachal Pradesh,27.955666,96.98599,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04022,Sikkim,27.438643,88.118284,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04023,Arunachal Pradesh,27.775789,97.019919,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04024,Sikkim,27.644922,88.368665,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04025,Assam,26.27569,90.916385,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04026,Arunachal Pradesh,27.625796,92.206577,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04027,Tripura,23.542802,91.696953,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04028,Arunachal Pradesh,28.203828,94.629749,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04029,Tripura,24.216958,91.931692,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04030,Tripura,23.214068,91.594693,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04031,Assam,27.155161,94.141059,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04032,Mizoram,22.573661,93.111608,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04033,Sikkim,27.973032,88.573908,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04034,Assam,27.863008,95.877256,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04035,Assam,26.060799,90.985625,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04036,Sikkim,27.633295,88.171568,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04037,Mizoram,22.583526,93.071057,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04038,Sikkim,27.6973,88.158542,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04039,Arunachal Pradesh,28.42629,93.559967,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04040,Meghalaya,25.871861,90.285542,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04041,Arunachal Pradesh,27.290142,93.25671,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04042,Sikkim,28.002185,88.604844,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04043,Assam,26.41905,92.159753,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04044,Meghalaya,25.808461,90.544437,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04045,Tripura,23.44299,91.617862,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04046,Nagaland,26.838043,94.884788,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04047,Assam,27.709884,95.633659,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04048,Sikkim,27.833518,88.82809,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04049,Arunachal Pradesh,27.567168,94.060132,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04050,Meghalaya,25.440435,90.520833,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04051,Meghalaya,25.851666,91.757466,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04052,Tripura,24.332411,92.189505,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04053,Arunachal Pradesh,27.526799,93.332534,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04054,Meghalaya,25.821834,90.716288,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04055,Sikkim,27.921993,88.647608,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04056,Tripura,23.211339,91.743925,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04057,Arunachal Pradesh,29.16261,96.199089,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04058,Sikkim,27.523093,88.113342,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04059,Arunachal Pradesh,27.885165,93.794161,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04060,Tripura,23.937158,92.036843,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04061,Assam,25.948177,92.979221,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04062,Arunachal Pradesh,27.95817,97.03054,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04063,Arunachal Pradesh,29.065829,94.646164,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04064,Arunachal Pradesh,28.035566,97.07,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04065,Manipur,25.370173,93.850222,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04066,Mizoram,23.064923,92.409589,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04067,Tripura,24.321235,92.039234,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04068,Arunachal Pradesh,29.036319,94.707663,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04069,Sikkim,27.563994,88.135869,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04070,Mizoram,23.11597,92.390377,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04071,Tripura,23.79069,91.951017,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04072,Meghalaya,25.495463,90.454741,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04073,Arunachal Pradesh,28.284408,93.547443,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04074,Sikkim,27.788637,88.203367,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04075,Sikkim,27.843199,88.799456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04076,Assam,26.114024,91.254558,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04077,Tripura,23.742475,91.834253,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04078,Sikkim,27.426964,88.120554,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04079,Mizoram,23.568914,92.365657,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04080,Tripura,23.910318,91.516752,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04081,Arunachal Pradesh,27.56311,95.905905,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04082,Arunachal Pradesh,27.827151,96.537665,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04083,Tripura,24.263774,91.957223,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04084,Arunachal Pradesh,28.985177,95.216671,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04085,Arunachal Pradesh,28.499486,93.991711,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04086,Assam,26.643663,92.517768,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04087,Tripura,23.412279,91.367722,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04088,Sikkim,27.961268,88.74405,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04089,Tripura,23.879162,91.598764,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04090,Assam,26.701967,90.980456,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04091,Tripura,24.397615,92.178347,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04092,Arunachal Pradesh,28.685285,95.499929,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04093,Arunachal Pradesh,28.217018,93.934632,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04094,Manipur,23.995882,94.174046,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04095,Sikkim,27.520196,88.251664,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04096,Tripura,23.893715,91.867031,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04097,Nagaland,26.727662,94.830024,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04098,Tripura,23.925312,91.718326,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04099,Arunachal Pradesh,29.224886,95.70411,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04100,Assam,26.484523,92.626349,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04101,Tripura,23.814496,91.490013,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04102,Arunachal Pradesh,27.487039,93.391919,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04103,Tripura,23.848859,91.583777,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04104,Manipur,25.314993,93.822446,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04105,Sikkim,27.537333,88.183714,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04106,Sikkim,27.93043,88.535935,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04107,Arunachal Pradesh,27.019296,92.39412,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04108,Sikkim,27.790082,88.849652,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04109,Sikkim,27.918573,88.371568,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04110,Tripura,24.185096,92.10372,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04111,Tripura,24.023309,91.854596,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04112,Tripura,23.563175,91.534615,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04113,Sikkim,27.632296,88.254288,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04114,Arunachal Pradesh,28.037859,93.315776,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04115,Tripura,23.666519,91.534286,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04116,Sikkim,27.686187,88.223333,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04117,Sikkim,27.64685,88.386733,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04118,Tripura,24.357372,92.119511,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04119,Arunachal Pradesh,28.051925,97.084464,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04120,Tripura,23.182986,91.605592,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04121,Meghalaya,25.792032,90.5975,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04122,Meghalaya,25.818352,90.812547,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04123,Assam,25.97075,90.956226,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04124,Assam,26.81686,90.541534,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04125,Tripura,23.892128,91.480367,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04126,Sikkim,27.796373,88.27231,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04127,Tripura,23.029092,91.557939,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04128,Tripura,23.605219,91.672868,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04129,Sikkim,27.957078,88.460014,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04130,Tripura,24.126524,92.051665,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04131,Tripura,24.289759,92.039634,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04132,Assam,26.266327,91.219977,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04133,Assam,26.702597,91.421714,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04134,Arunachal Pradesh,28.00039,93.423401,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04135,Tripura,23.008444,91.612893,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04136,Sikkim,27.783789,88.244829,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04137,Assam,25.981897,93.465687,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04138,Sikkim,27.836285,88.266223,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04139,Tripura,23.545702,91.288018,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04140,Arunachal Pradesh,28.342919,96.849045,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04141,Tripura,22.998171,91.699543,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04142,Arunachal Pradesh,28.063713,96.339351,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04143,Tripura,23.570807,91.540332,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04144,Meghalaya,25.764335,90.260666,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04145,Arunachal Pradesh,27.174809,92.9297,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04146,Arunachal Pradesh,27.668552,96.764896,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04147,Tripura,23.50293,91.522037,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04148,Tripura,23.816864,91.786446,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04149,Meghalaya,25.774317,90.219345,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04150,Nagaland,25.53552,93.473256,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04151,Sikkim,27.789536,88.254444,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04152,Arunachal Pradesh,28.250823,93.243964,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04153,Tripura,23.675432,91.532781,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04154,Manipur,24.504217,93.934275,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04155,Sikkim,27.797728,88.333395,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04156,Arunachal Pradesh,28.621268,94.280031,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-04157,Arunachal Pradesh,28.463804,96.25675,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
