"State","District","History","Latitude","Longitude"
"Mizoram","Lunglei","01 June 2025","23.197283","92.632661"
"Mizoram","Lunglei","01 June 2025","23.174558","92.612556"
"Mizoram","Lunglei","01 June 2025","23.1739","92.611378"
"Mizoram","Lunglei","01 June 2025","23.173258","92.611929"
"Mizoram","Lunglei","01 June 2025","23.17252","92.611434"
"Mizoram","Lunglei","01 June 2025","23.172659","92.611828"
"Mizoram","Lunglei","01 June 2025","23.198272","92.589291"
"Mizoram","Lunglei","01 June 2025","23.198961","92.590043"
"Mizoram","Lunglei","01 June 2025","23.199095","92.586671"
"Mizoram","Lunglei","01 June 2025","23.199415","92.585883"
"Mizoram","Lunglei","01 June 2025","23.200105","92.584517"
"Mizoram","Lunglei","01 June 2025","23.200655","92.5813"
"Mizoram","Lunglei","01 June 2025","23.201843","92.579666"
"Mizoram","Lunglei","01 June 2025","23.202247","92.57903"
"Mizoram","Lunglei","01 June 2025","23.203107","92.577972"
"Mizoram","Lunglei","01 June 2025","23.203903","92.576807"
"Mizoram","Lunglei","01 June 2025","23.204282","92.576174"
"Mizoram","Lunglei","01 June 2025","23.204481","92.575792"
"Mizoram","Lunglei","01 June 2025","23.205193","92.574684"
"Mizoram","Lunglei","01 June 2025","23.214589","92.572672"
"Mizoram","Lunglei","01 June 2025","23.212919","92.558022"
"Mizoram","Lunglei","01 June 2025","23.207082","92.509726"
"Mizoram","Lunglei","01 June 2025","23.195616","92.546251"
"Mizoram","Lunglei","01 June 2025","23.19796","92.543304"
"Mizoram","Lunglei","01 June 2025","23.190022","92.554302"
"Mizoram","Lunglei","01 June 2025","23.21035","92.539589"
"Mizoram","Lunglei","01 June 2025","23.208921","92.541174"
"Mizoram","Lunglei","01 June 2025","23.208823","92.53749"
"Mizoram","Lunglei","01 June 2025","23.206239","92.491221"
"Mizoram","Lunglei","01 June 2025","23.20549","92.543278"
"Mizoram","Lunglei","01 June 2025","23.219631","92.563324"
"Mizoram","Lunglei","01 June 2025","23.204981","92.534603"
"Mizoram","Lunglei","01 June 2025","23.206253","92.533605"
"Mizoram","Lunglei","01 June 2025","23.209857","92.500587"
"Mizoram","Lunglei","01 June 2025","23.206239","92.491221"
"Mizoram","Lunglei","01 June 2025","23.199961","92.488796"
"Mizoram","Lunglei","01 June 2025","23.17824","92.491031"
"Mizoram","Lunglei","01 June 2025","23.180969","92.488193"
"Mizoram","Lunglei","01 June 2025","23.180354","92.486971"
"Mizoram","Lunglei","01 June 2025","23.182466","92.487731"
"Mizoram","Lunglei","01 June 2025","23.204706","92.533825"
"Mizoram","Lunglei","01 June 2025","23.251004","92.63667"
"Mizoram","Serchhip","01 June 2025","23.234898","92.911307"
"Mizoram","Serchhip","01 June 2025","23.225619","92.924909"
"Mizoram","Serchhip","01 June 2025","23.223807","92.944448"
"Mizoram","Serchhip","01 June 2025","23.21795","92.998007"
"Mizoram","Serchhip","01 June 2025","23.217324","92.99812"
"Mizoram","Serchhip","01 June 2025","23.19917","93.000199"
"Mizoram","Serchhip","31 May 2025","23.1915","93.011024"
"Mizoram","Serchhip","31 May 2025","23.183361","93.066742"
"Mizoram","Khawzawl","31 May 2025","23.229765","93.127521"
"Mizoram","Khawzawl","01 June 2025","23.2066","93.148665"
"Mizoram","Khawzawl","31 May 2025","23.197704","93.163019"
"Mizoram","Champhai","01 June 2025","23.198136","93.166988"
"Mizoram","Champhai","01 June 2025","23.177311","93.198157"
"Mizoram","Khawzawl","01 June 2025","23.14788","93.323791"
"Mizoram","Khawzawl","12 June 2025","23.486306","93.220639"
"Mizoram","Khawzawl","14 June 2025","23.544052","93.155591"
"Mizoram","Khawzawl","14 June 2025","23.545766","93.147931"
"Mizoram","Khawzawl","14 June 2025","23.5266","93.192968"
"Mizoram","Saitual","15 June 2025","23.667553","92.89259"
"Mizoram","Aizawl","15 June 2025","23.700835","92.877449"
"Mizoram","Aizawl","31 May 2025","23.760466","92.848969"
"Mizoram","Aizawl","01 June 2025","23.807952","92.834037"
"Mizoram","Aizawl","14 June 2025","24.285871","92.94599"
"Mizoram","Aizawl","14 June 2025","24.288014","92.946017"
"Mizoram","Aizawl","29 May 2025","24.354658","92.925511"
"Mizoram","Aizawl","01 June 2025","24.365715","92.930137"
"Mizoram","Aizawl","15 June 2025","23.747519","92.853155"
"Mizoram","Aizawl","28 April 2018","24.80375556","92.733375"
"Mizoram","Aizawl","2 February 2020","24.73197222","92.75988889"
"Mizoram","Aizawl","04 June 2023","23.74150833","92.70785833"
"Mizoram","Aizawl","17 September 2016","23.60830556","92.85058333"
"Mizoram","Aizawl","13 September 2025","23.4807","92.7025"
"Mizoram","Aizawl","02 July 2024","23.4855","92.7033"
"Mizoram","Aizawl","13 Septemebr 2025","23.4912","92.7055"
"Mizoram","Aizawl","25 August 2024","23.4946","92.7044"
"Mizoram","Serchhip","02 June 2025","23.239287","92.74818"
"Mizoram","Serchhip","05 June 2025","23.237356","92.744978"
"Mizoram","Lunglei","02 June 2025","23.230114","92.740067"
"Mizoram","Lunglei","24 May 2025","23.229731","92.73968"
"Mizoram","Lunglei","02 June 2025","23.226843","92.740266"
"Mizoram","Lunglei","06 June 2025","23.225357","92.74039"
"Mizoram","Lunglei","3 June 2025","23.204595","92.73861"
"Mizoram","Lunglei","02 June 2025","23.201335","92.734857"
"Mizoram","Lunglei","02 June 2025","23.201614","92.734453"
"Mizoram","Lunglei","02 June 2025","23.201759","92.734328"
"Mizoram","Lunglei","02 June 2025","23.199924","92.73481"
"Mizoram","Lunglei","15 June 2025","23.197825","92.73502"
"Mizoram","Lunglei","02 June 2025","23.193237","92.734819"
"Mizoram","Lunglei","06 June 2025","23.191775","92.734778"
"Mizoram","Lunglei","02 June 2025","23.191747","92.73459"
"Mizoram","Lunglei","02 June 2025","23.188245","92.734327"
"Mizoram","Lunglei","02 June 2025","23.18675","92.735178"
"Mizoram","Lunglei","13 September 2025","23.186501","92.735632"
"Mizoram","Lunglei","13 September 2025","23.186296","92.7356"
"Mizoram","Lunglei","13 September 2025","23.186133","92.735682"
"Mizoram","Lunglei","01 June 2025","23.184091","92.738895"
"Mizoram","Lunglei","13 September 2025","23.174341","92.740855"
"Mizoram","Lunglei","30 May 2025","23.152289","92.746243"
"Mizoram","Lunglei","13 September 2025","23.147798","92.749742"
"Mizoram","Lunglei","06 June 2025","23.144687","92.750609"
"Mizoram","Lunglei","29 May 2025","23.141474","92.750577"
"Mizoram","Lunglei","10 Septemebr 2025","23.141077","92.75109"
"Mizoram","Lunglei","30 May 2025","23.139887","92.751646"
"Mizoram","Lunglei","13 Septemebr 2025","23.136964","92.74724"
"Mizoram","Lunglei","13 September 2025","23.131999","92.744413"
"Mizoram","Lunglei","01 June 2025","23.11239","92.745417"
"Mizoram","Lunglei","02 June 2025","23.113126","92.74564"
"Mizoram","Lunglei","30 May 2025","23.108018","92.746279"
"Mizoram","Lunglei","30 May 2025","23.10565","92.745979"
"Mizoram","Lunglei","30 May 2025","23.100785","92.751508"
"Mizoram","Lunglei","06 June 2025","23.099615","92.752199"
"Mizoram","Lunglei","13 September 2025","23.092076","92.752286"
"Mizoram","Lunglei","01 June 2025","23.074255","92.76222"
"Mizoram","Lunglei","31 May 2025","23.069585","92.765797"
"Mizoram","Lunglei","30 May 2025","23.067473","92.767201"
"Mizoram","Lunglei","13 Septemebr 2025","23.06533","92.768329"
"Mizoram","Lunglei","15 June 2025","23.063838","92.769004"
"Mizoram","Lunglei","30 May 2025","23.061745","92.770105"
"Nagaland","Kohima","02 August 2008","25.66083","94.10278"
"Nagaland","Kohima","12 August 2007","25.66667","94.10972"
"Nagaland","Kohima","16 August 2008","25.66917","94.10722"
"Nagaland","Kohima","03 July 2013","25.71611","94.08883"
"Nagaland","Dimapur","16 July 2013","25.76939","93.80278"
"Nagaland","Dimapur","16 July 2013","25.78417","93.80028"
"Nagaland","Tuensang","04 June 2009","26.36083","94.84"
"Nagaland","Tuensang","20 June 2009","26.37639","94.84056"
"Nagaland","Tuensang","27 July 2009","26.38778","94.82583"
"Nagaland","Tuensang","20 August 2009","26.38778","94.82583"
"Nagaland","Mon","17 August 2023","26.39936","94.94553"
"Nagaland","Mon","18 August 2013","26.41931","94.97369"
"Nagaland","Kohima","06 July 2024","25.6125","94.1272"
"Nagaland","Chumoukedima","03 September 2024","25.7853","93.8014"
"Nagaland","Wokha","23 July 2024","26.08945","94.264217"
"Nagaland","Kohima","25 September 2022","25.7491204","94.0804548"
"Nagaland","Kohima","15 October 2022","25.770055","93.937873"
"Nagaland","Kohima","30 September 2022","25.771451","93.907041"
"Nagaland","Kohima","12 November 2022","25.770064","93.937891"
"Nagaland","Kohima","08 September 2023","25.76618333","93.94043611"
"Nagaland","Kohima","02 October 2023","25.66754722","94.08075278"
"Nagaland","Kohima","23 August 2018","25.85442778","94.15844444"
"Nagaland","Kohima","23 August 2018","25.857991","94.159346"
"Nagaland","Kohima","01 June 2024","25.52036","94.1311201"
"Nagaland","Kohima","01 June 2024","25.52164","94.13426"
"Nagaland","Kohima","01 June 2024","25.538422","94.136039"
"Nagaland","Kohima","01 June 2024","25.5651","94.1390034"
"Nagaland","Kohima","01 June 2024","25.6032619","94.1122188"
"Nagaland","Kohima","01 June 2024","25.62154","94.1122"
"Nagaland","Kohima","01 June 2024","25.6291966","94.10177"
"Nagaland","Kohima","01 June 2024","25.6387","94.10979"
"Nagaland","Kohima","01 June 2024","25.648759","94.10616"
"Nagaland","Mokokchung","08 July 2025","26.45278","94.37526"
"Nagaland","Mokokchung","07 July 2025","26.423137","94.382261"
"Nagaland","Mokokchung","07 July 2025","26.42186","94.3852"
"Nagaland","Mokokchung","07 July 2025","26.425346","94.387013"
"Nagaland","Mokokchung","29 July 2025","26.383648","94.440751"
"Nagaland","Mokokchung","01 July 2024","26.384347","94.443397"
"Nagaland","Mokokchung","01 August 2025","26.387181","94.444132"
"Nagaland","Mokokchung","07 July 2025","26.379798","94.450751"
"Nagaland","Tseminyu","19 January 2025","25.88165","94.19023"
"Sikkim","East Sikkim","26 August 2014","27.23772","88.51384"
"Sikkim","East Sikkim","28 August 2013","27.28408","88.54611"
"Sikkim","North Sikkim","24 June 2014","27.4097","88.54371"
"Sikkim","North Sikkim","8 July 2014","27.48603","88.53269"
"Sikkim","North Sikkim","1 July 2014","27.5091","88.53848"
"Sikkim","East Sikkim","8 July 2015","27.179","88.53313889"
"Sikkim","North Sikkim","18 June 2021","27.61936111","88.66131389"
"Sikkim","East Sikkim","18 May 2021","27.32888889","88.60777778"
"Sikkim","East Sikkim","27 August 2021","27.28577778","88.5535"
"Sikkim","Soreng","20 November 2022","27.14871944","88.28128889"
"Sikkim","East Sikkim","29 May 2022","27.37211111","88.61671944"
"Sikkim","Pakyong","10 October 2022","27.24883333","88.60191667"
"Sikkim","Pakyong","25 August 2022","27.21391667","88.60833333"
"Sikkim","East Sikkim","15 June 2022","27.24297222","88.47055556"
"Sikkim","Mangan","4 October 2023","27.40251944","88.51868056"
"Sikkim","Gangtok District","21 August 2024","27.2525","88.4606"
"Sikkim","Mangan","21 July 2024","27.4432","88.6087"
"Sikkim","Gyalshing","11 September 2025","27.327977","88.152281"
"Sikkim","Gangtok District","19 July 2025","27.372611","88.541022"
"Sikkim","North Sikkim","26 June 2012","27.59027778","88.65394444"
"Sikkim","North Sikkim","22 June 2012","27.57502778","88.65402778"
"Sikkim","North Sikkim","22 June 2012","27.56111111","88.65452778"
"Sikkim","North Sikkim","22 June 2012","27.52838889","88.59972222"
"Sikkim","North Sikkim","22 June 2012","27.56941667","88.65272222"
"Sikkim","North Sikkim","17 July 2012","27.51491667","88.56313889"
"Tripura","West Tripura","10 July 2009","23.85417","91.34361"
"Tripura","West Tripura","18 May 2018","24.003417","91.45425"
