latitude,longitude,state,district,landslide,sample_source
25.215028,92.075167,Meghalaya,West Jaintia Hills,1,GSI_field_inventory
24.397142742523023,96.17807222039347,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.55697,94.15322,Nagaland,Kohima,1,GSI_field_inventory
25.165639,93.025444,Assam,Dima Hasao,1,GSI_field_inventory
28.15768070873833,94.55414646691511,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.71091990899496,93.91174537667298,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.462319,91.096836,Meghalaya,West Khasi Hills,1,GSI_field_inventory
26.088361,94.264222,Nagaland,Wokha,1,GSI_field_inventory
23.3971040624163,88.17396298673887,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.74150833,92.70785833,Mizoram,Aizawl,1,GSI_field_inventory
24.313111,94.230444,Manipur,Tengnoupal,1,GSI_field_inventory
22.967672974335112,94.99469030948141,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.265532,95.549321,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
27.223833,88.491833,Sikkim,South Sikkim,1,GSI_field_inventory
22.485032565094908,90.3608805502732,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.173499928884688,93.58090333228127,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.295444,88.094583,Sikkim,West Sikkim,1,GSI_field_inventory
24.983632333608636,92.09576067751513,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.502336,92.697334,Mizoram,Aizawl,1,GSI_field_inventory
27.1055,92.556278,Arunachal Pradesh,West Kameng,1,GSI_field_inventory
25.615092,91.309872,Meghalaya,South West Khasi Hills,1,GSI_field_inventory
23.281521,92.868857,Mizoram,Serchhip,1,GSI_field_inventory
23.52905162233919,94.78728729580058,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.944008,94.789414,Nagaland,Kiphire,1,GSI_field_inventory
25.553,94.148,Nagaland,Kohima,1,GSI_field_inventory
24.194015,92.944562,Mizoram,Aizawl,1,GSI_field_inventory
25.273217,91.609962,Meghalaya,East Khasi Hills,1,GSI_field_inventory
23.605091,92.72184,Mizoram,Aizawl,1,GSI_field_inventory
23.45769,93.041184,Mizoram,Champhai,1,GSI_field_inventory
22.53,92.7,Mizoram,Lawngtlai,1,GSI_field_inventory
23.626936693101914,89.74659430310975,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.896806,92.283361,Tripura,North Tripura,1,GSI_field_inventory
23.085259471006495,92.23865697968375,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.900518268877853,89.6087329362631,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.545861,88.585194,Sikkim,North Sikkim,1,GSI_field_inventory
23.00485353363451,93.8040402999095,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.983806,93.497528,Manipur,Tamenglong,1,GSI_field_inventory
25.443639,93.431444,Assam,Dima Hasao,1,GSI_field_inventory
22.21,92.61,Mizoram,Lawngtlai,1,GSI_field_inventory
27.365588158099822,89.4432219843211,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.438778,88.527444,Sikkim,North Sikkim,1,GSI_field_inventory
24.83025,93.466972,Manipur,Noney,1,GSI_field_inventory
22.405511057642673,95.9166185551914,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.292167,92.391889,Arunachal Pradesh,West Kameng,1,GSI_field_inventory
27.158972,88.090944,Sikkim,West Sikkim,1,GSI_field_inventory
28.114742,95.273582,Arunachal Pradesh,East Siang,1,GSI_field_inventory
23.81106168419292,94.98278553554057,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.18566111,93.53935278,Mizoram,Aizawl,1,GSI_field_inventory
24.686353076044558,90.27060417104325,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.469090785517345,89.70343004747392,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.231221113500162,92.50245132544573,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.848,93.041885,Mizoram,Aizawl,1,GSI_field_inventory
26.272361,94.58425,Nagaland,Tuensang,1,GSI_field_inventory
24.56528542254364,96.14697827464751,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.453528,93.371194,Assam,Dima Hasao,1,GSI_field_inventory
25.086471895914084,94.45723397879833,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.169111,95.041361,Nagaland,Noklak,1,GSI_field_inventory
25.974822994516856,93.9399640960196,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.68,94.287,Nagaland,Phek,1,GSI_field_inventory
25.394917,94.630111,Manipur,Ukhrul,1,GSI_field_inventory
22.70227535676203,94.81017438008207,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.012889,94.044222,Nagaland,Wokha,1,GSI_field_inventory
25.90315709103913,95.61872010949844,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.555256,91.234944,Meghalaya,West Khasi Hills,1,GSI_field_inventory
25.002418412455206,93.51646624989013,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.159194,88.444361,Sikkim,South Sikkim,1,GSI_field_inventory
28.841124379949115,94.97842991100842,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.733444,94.780361,Nagaland,Phek,1,GSI_field_inventory
27.316,88.559889,Sikkim,East Sikkim,1,GSI_field_inventory
24.599639,94.358694,Manipur,Kamjong,1,GSI_field_inventory
25.126035802307133,94.1023577904687,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.296669911693183,90.10456840950405,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.27,92.81,Mizoram,Kolasib,1,GSI_field_inventory
22.501471,92.891663,Mizoram,Lawngtlai,1,GSI_field_inventory
23.895574177016126,93.09716758066338,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.442118,92.868912,Mizoram,Serchhip,1,GSI_field_inventory
26.899474081923675,92.85817120595694,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.577491041710694,95.70315302301205,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.862442,92.826431,Mizoram,Lunglei,1,GSI_field_inventory
26.297809852891763,88.28512575035586,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.355042,91.767525,Meghalaya,East Khasi Hills,1,GSI_field_inventory
25.197881,91.139559,Meghalaya,South West Khasi Hills,1,GSI_field_inventory
22.957235,92.929703,Mizoram,Lunglei,1,GSI_field_inventory
25.756889,94.478472,Nagaland,Phek,1,GSI_field_inventory
25.08548042427793,94.54761183726752,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.483166,92.885551,Mizoram,Lawngtlai,1,GSI_field_inventory
22.254874296634934,93.1852919762031,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.20683333,88.48930556,Sikkim,East Sikkim,1,GSI_field_inventory
22.44283634892158,88.23250572844037,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.115889,93.639611,Manipur,Tamenglong,1,GSI_field_inventory
25.707569237707247,93.38184800592614,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.9,92.49,Mizoram,Lunglei,1,GSI_field_inventory
25.29967,91.46108,Meghalaya,South West Khasi Hills,1,GSI_field_inventory
25.609085,93.90642,Nagaland,Peren,1,GSI_field_inventory
22.093986555839013,91.47552364891821,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.99083,93.50583,Manipur,Tamenglong,1,GSI_field_inventory
23.183361,93.066742,Mizoram,Serchhip,1,GSI_field_inventory
24.762413450890364,88.68484461055789,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.35958611,93.04477222,Mizoram,Aizawl,1,GSI_field_inventory
22.427112830677935,92.45296123077219,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.315028,88.558139,Sikkim,East Sikkim,1,GSI_field_inventory
25.298806,91.923167,Meghalaya,East Khasi Hills,1,GSI_field_inventory
28.198018,95.810448,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
25.18844444,93.01966667,Assam,Dima Hasao (N.C. Hills),1,GSI_field_inventory
28.167982,95.431764,Arunachal Pradesh,East Siang,1,GSI_field_inventory
22.47385514598033,91.63589780928936,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.158056,88.141528,Sikkim,West Sikkim,1,GSI_field_inventory
23.805528,92.120417,Tripura,Dhalai,1,GSI_field_inventory
25.652639,94.7705,Nagaland,Phek,1,GSI_field_inventory
25.158667,93.685222,Manipur,Tamenglong,1,GSI_field_inventory
27.21875,88.233694,Sikkim,West Sikkim,1,GSI_field_inventory
26.8190003146673,92.44048960694856,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.330336,95.794313,Arunachal Pradesh,Dibang Valley,1,GSI_field_inventory
26.691220131083654,92.7025709524514,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.962380020336635,90.77258455972219,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.345556,92.266389,Arunachal Pradesh,West Kameng,1,GSI_field_inventory
25.389026848978514,90.46306679303795,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.6125,94.1272,Nagaland,Kohima,1,GSI_field_inventory
25.063472,92.807796,Assam,Dima Hasao,1,GSI_field_inventory
23.057276,92.90416,Mizoram,Lunglei,1,GSI_field_inventory
23.220538933177124,90.76773282412807,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.13558760958074,91.0973646953625,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.36,93.05,Mizoram,Saiha,1,GSI_field_inventory
24.267549604495905,95.1081948162483,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.920367,94.641739,Nagaland,Kiphire,1,GSI_field_inventory
28.582365007522817,91.80103993902958,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.27598056,93.14351667,Mizoram,Aizawl,1,GSI_field_inventory
24.572454367370845,90.83163383462832,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.60688056,93.92055833,Nagaland,Peren,1,GSI_field_inventory
22.098369808747112,89.29094421459396,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.24325,95.073167,Nagaland,Tuensang,1,GSI_field_inventory
23.10565,92.745979,Mizoram,Lunglei,1,GSI_field_inventory
23.10184722,93.20138889,Mizoram,Aizawl,1,GSI_field_inventory
23.408528,93.361278,Mizoram,Champhai,1,GSI_field_inventory
28.566900010973725,89.15813098223488,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.213807941383745,91.53247542003065,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.40087465446111,94.89377632056846,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.172194,94.3485,Manipur,Ukhrul,1,GSI_field_inventory
26.29245631941117,88.42234696621581,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.072528,93.6075,Manipur,Tamenglong,1,GSI_field_inventory
26.926240038952702,88.7246472046498,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.04083904574051,94.00135205297644,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.963112,92.835556,Mizoram,Lunglei,1,GSI_field_inventory
25.151596721272117,94.36653167078437,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.546803126906383,96.53977388184036,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.887251,93.095612,Mizoram,Aizawl,1,GSI_field_inventory
23.195661,92.73562,Mizoram,Lunglei,1,GSI_field_inventory
24.05722222,92.66583333,Mizoram,Kolasib,1,GSI_field_inventory
28.677460187726304,90.46340417045224,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.619397,91.61704,Meghalaya,South West Khasi Hills,1,GSI_field_inventory
25.430767422555522,92.39541287525199,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.89070812771174,93.33789268244618,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.006028,94.003194,Nagaland,Wokha,1,GSI_field_inventory
26.356379630194773,88.16198230525806,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.38702812725744,94.07491461789036,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.59999501327226,89.87308358670201,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.33,93.3,Manipur,Churachandpur,1,GSI_field_inventory
23.906498258022424,93.54930980502357,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.822054,92.826453,Mizoram,Aizawl,1,GSI_field_inventory
25.60711616,93.92787222,Nagaland,Peren,1,GSI_field_inventory
25.839273729319377,91.04945246582575,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.736778,92.694528,Mizoram,Aizawl,1,GSI_field_inventory
22.854283361153023,93.31602676404421,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.817449164452878,96.270585817565,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.188551,95.703582,Arunachal Pradesh,Changlang,1,GSI_field_inventory
24.030588,92.668422,Mizoram,Kolasib,1,GSI_field_inventory
26.799929,95.309533,Arunachal Pradesh,Longding,1,GSI_field_inventory
23.66083333,92.67277778,Mizoram,Aizawl,1,GSI_field_inventory
23.847246,92.927341,Mizoram,Aizawl,1,GSI_field_inventory
24.80111111,93.65311111,Manipur,Noney,1,GSI_field_inventory
24.3,92.7,Mizoram,Kolasib,1,GSI_field_inventory
23.65798414998776,93.48379771819558,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.20836,91.725397,Meghalaya,East Khasi Hills,1,GSI_field_inventory
25.704743380396724,89.3536878930417,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.626164845763412,90.21044066244121,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.093278,88.457444,Sikkim,South Sikkim,1,GSI_field_inventory
27.258776282850405,88.87935077868605,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.515516748954074,95.49884624572815,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.67286,94.08883,Nagaland,Kohima,1,GSI_field_inventory
23.54388889,92.72222222,Mizoram,Aizawl,1,GSI_field_inventory
22.746663242564274,91.99529122645913,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.71111111,92.72861111,Mizoram,Aizawl,1,GSI_field_inventory
23.70166667,92.71944444,Mizoram,Aizawl,1,GSI_field_inventory
23.284865877290535,94.6857623123004,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.1260742953871,93.62049894962952,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.711885303129932,91.34063148692287,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.80933178862924,95.99524928798245,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.639329518015227,91.76961442691776,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.06964,96.50025,Arunachal Pradesh,Anjaw,1,GSI_field_inventory
22.126169028977877,93.33939450142803,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.036464093189775,95.81695726556369,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.02897,91.87197,Meghalaya,Ri-Bhoi,1,GSI_field_inventory
28.9415566997429,95.45855389371611,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.61454962310151,90.08924101667387,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.8460713172405,89.38629006253157,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.164847,93.696828,Manipur,Tamenglong,1,GSI_field_inventory
26.489145702906605,93.92274009743933,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.915778,92.742417,Mizoram,Aizawl,1,GSI_field_inventory
27.68239471758662,88.45226081644005,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.68627908118038,89.32482259795118,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.091664,92.796134,Mizoram,Aizawl,1,GSI_field_inventory
24.44,92.5,Assam,Karimganj,1,GSI_field_inventory
22.228498207455218,94.49799025667815,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.404167,94.156667,Manipur,Tengnoupal,1,GSI_field_inventory
24.459561640203265,88.42266889832149,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.442799432268576,91.27886022816007,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.360038951638764,88.20484970932272,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.529,93.87,Manipur,Senapati,1,GSI_field_inventory
23.38151,92.844938,Mizoram,Serchhip,1,GSI_field_inventory
25.545083,92.103175,Meghalaya,East Khasi Hills,1,GSI_field_inventory
23.109804852739735,88.77840442837747,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.717615172623226,91.08830204006381,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.605611,93.08682,Mizoram,Champhai,1,GSI_field_inventory
22.566426812739934,91.21279028399807,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.829764251791698,88.64161049876819,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.169516103833324,93.00951518521654,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.71444444,92.72861111,Mizoram,Aizawl,1,GSI_field_inventory
27.49724873902309,96.56347960137063,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.555583,92.963028,Arunachal Pradesh,East Kameng,1,GSI_field_inventory
25.359281,91.035939,Meghalaya,West Khasi Hills,1,GSI_field_inventory
25.382428,91.874568,Meghalaya,East Khasi Hills,1,GSI_field_inventory
23.73255360185497,91.69492331395843,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.159731944871986,88.93092998197437,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.818889,95.072222,Nagaland,Mon,1,GSI_field_inventory
27.159472,88.300028,Sikkim,West Sikkim,1,GSI_field_inventory
27.005340120990216,94.75294942474116,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.98219,92.51892,Assam,West Karbi Anglong,1,GSI_field_inventory
23.98,94.03,Manipur,Chandel,1,GSI_field_inventory
23.305939,92.857538,Mizoram,Serchhip,1,GSI_field_inventory
24.758778,93.456889,Manipur,Noney,1,GSI_field_inventory
24.335765949920194,89.8075197297768,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.29184131860885,94.5878863256795,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.573140136021294,89.44094777439291,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.14748974306142,88.71423768540699,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.04991860724395,95.33260321764124,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.33,92.75,Mizoram,Lawngtlai,1,GSI_field_inventory
28.85212551695006,93.90282864700467,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.712,93.949,Nagaland,Kohima,1,GSI_field_inventory
24.834083,94.353028,Manipur,Kamjong,1,GSI_field_inventory
25.563,94.147,Nagaland,Kohima,1,GSI_field_inventory
26.627398387480135,88.57844264965925,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.77503962178432,95.65769580972655,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.154917,93.711278,Manipur,Tamenglong,1,GSI_field_inventory
25.32761566985681,88.92697626454762,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.107417,88.363139,Sikkim,South Sikkim,1,GSI_field_inventory
27.81625988385973,95.72939735382809,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.424,93.0,Assam,Dima Hasao,1,GSI_field_inventory
26.822139,95.078944,Nagaland,Mon,1,GSI_field_inventory
24.462015919896405,94.1076394174722,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.150127,95.780208,Arunachal Pradesh,Changlang,1,GSI_field_inventory
25.447664,94.041483,Manipur,Senapati,1,GSI_field_inventory
23.22808365688406,94.59907020524197,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.479167,94.543806,Nagaland,Mokokchung,1,GSI_field_inventory
27.29337151132907,93.24657645548675,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.743313353619854,94.0059923003251,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.575684310023522,91.22939763888401,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.72276944,92.70665,Mizoram,Aizawl,1,GSI_field_inventory
27.387054981331517,92.97556253189484,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.609701695658167,94.97227675001335,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.32522222,92.70047222,Mizoram,Kolasib,1,GSI_field_inventory
22.956483012518117,91.05091898271763,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.25951944,93.15917222,Mizoram,Aizawl,1,GSI_field_inventory
27.178695,95.735218,Arunachal Pradesh,Changlang,1,GSI_field_inventory
23.34057823837023,91.34383639006163,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.820741956011915,92.4407426552974,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.301694,94.616694,Nagaland,Tuensang,1,GSI_field_inventory
27.358583,88.840194,Sikkim,East Sikkim,1,GSI_field_inventory
24.910039252031233,94.6273184713291,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.70927063764247,90.41568117513096,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.50527778,92.6975,Mizoram,Aizawl,1,GSI_field_inventory
24.36247008191193,92.70076804633536,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.008,93.04,Assam,Dima Hasao,1,GSI_field_inventory
23.900694,93.015587,Mizoram,Aizawl,1,GSI_field_inventory
26.259083,95.085972,Nagaland,Tuensang,1,GSI_field_inventory
24.5,92.77,Mizoram,Kolasib,1,GSI_field_inventory
26.960249810018333,90.0074104611775,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.92851874869995,90.71983838329471,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.13,94.11,Manipur,Chandel,1,GSI_field_inventory
27.538311049289884,92.60618789954664,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.133806,88.342778,Sikkim,South Sikkim,1,GSI_field_inventory
22.877835755958582,94.56342862752967,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.95055556,92.785,Mizoram,Kolasib,1,GSI_field_inventory
25.134611,94.460722,Manipur,Ukhrul,1,GSI_field_inventory
26.08875,94.202444,Nagaland,Wokha,1,GSI_field_inventory
22.482615506109145,92.40421844851866,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.957556,93.026558,Mizoram,Aizawl,1,GSI_field_inventory
24.225745907712074,93.18680194671725,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.721106428149177,88.735548263718,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.923034831258068,94.93314666064707,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.171139,88.354611,Sikkim,South Sikkim,1,GSI_field_inventory
22.988715917704404,96.4558335420649,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.836194,93.481992,Manipur,Tamenglong,1,GSI_field_inventory
25.630858,91.887601,Meghalaya,East Khasi Hills,1,GSI_field_inventory
27.383806,88.633083,Sikkim,East Sikkim,1,GSI_field_inventory
23.13557331197033,90.15460773108137,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.294889,88.079944,Sikkim,West Sikkim,1,GSI_field_inventory
27.25255718724678,91.38753318784686,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.241268143489368,91.07378448095261,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.356054544874567,88.45946835159155,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.827552476062763,90.19935546434748,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.410771,92.753123,Mizoram,Aizawl,1,GSI_field_inventory
24.806222717128918,96.11191195632168,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.717111,92.713972,Mizoram,Aizawl,1,GSI_field_inventory
27.867643831603587,92.90357317248935,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.00485630527317,88.53054473949697,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.053976,93.494166,Arunachal Pradesh,Papum Pare,1,GSI_field_inventory
27.153056,92.56175,Arunachal Pradesh,West Kameng,1,GSI_field_inventory
23.606874105078084,92.88743147403218,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.930247289387264,90.40894692352857,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.79973447477387,90.25601950036551,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.056424,92.772983,Mizoram,Lunglei,1,GSI_field_inventory
23.19796,92.543304,Mizoram,Lunglei,1,GSI_field_inventory
26.20426117234005,93.3820639734747,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.637189,91.93345,Meghalaya,East Khasi Hills,1,GSI_field_inventory
26.270882156384847,93.0913700578675,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.425583,93.168278,Mizoram,Champhai,1,GSI_field_inventory
27.215944,93.069222,Arunachal Pradesh,East Kameng,1,GSI_field_inventory
27.325278,92.373722,Arunachal Pradesh,West Kameng,1,GSI_field_inventory
27.096444,88.433375,Sikkim,South Sikkim,1,GSI_field_inventory
23.767139,92.533889,Mizoram,Mamit,1,GSI_field_inventory
26.49624067303199,94.0979905316528,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.325408,93.037147,Assam,Dima Hasao,1,GSI_field_inventory
24.623041557023626,90.67594048040355,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.003437482342697,91.33870786627634,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.58752514997107,93.10987947122818,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.326063,91.931808,Meghalaya,East Khasi Hills,1,GSI_field_inventory
25.668,94.464,Nagaland,Phek,1,GSI_field_inventory
23.777472,93.009163,Mizoram,Aizawl,1,GSI_field_inventory
27.397389,88.356139,Sikkim,West Sikkim,1,GSI_field_inventory
24.268351315949126,94.06616319716485,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.511975980698175,94.62128650307072,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.862252316271473,90.31740376187935,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.157418,92.744221,Mizoram,Lunglei,1,GSI_field_inventory
22.25,93.09,Mizoram,Saiha,1,GSI_field_inventory
27.436708446638377,95.9378385400649,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.951559389327798,89.56703751786148,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.704028,88.56175,Sikkim,North Sikkim,1,GSI_field_inventory
25.998685877138172,92.36318512411466,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.437107,92.946912,Mizoram,Siaha,1,GSI_field_inventory
25.85012498901515,91.61887615004517,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.65758792610526,96.2432539119898,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.439833,92.181333,Meghalaya,West Jaintia Hills,1,GSI_field_inventory
25.797924148147608,93.8343495441522,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.13222,91.83972,Assam,Kamrup,1,GSI_field_inventory
25.35861111,91.97208333,Meghalaya,East Khasi Hills,1,GSI_field_inventory
26.242381156356245,91.52311510254343,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.901611,94.393694,Nagaland,Zunheboto,1,GSI_field_inventory
23.4195,93.331917,Mizoram,Champhai,1,GSI_field_inventory
27.206653,88.679953,Sikkim,East Sikkim,1,GSI_field_inventory
25.056022,92.394119,Meghalaya,East Jaintia Hills,1,GSI_field_inventory
25.16023,93.01084,Assam,Dima Hasao,1,GSI_field_inventory
24.1,93.96,Manipur,Chandel,1,GSI_field_inventory
24.907085165370265,90.22973555075168,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.22214198556342,92.48180235152756,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.310796523479027,92.90651860728558,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.114617,95.273722,Arunachal Pradesh,East Siang,1,GSI_field_inventory
27.896679213565868,92.3471983510451,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.60972222,92.80916667,Mizoram,Aizawl,1,GSI_field_inventory
25.75636421524928,93.9728596827071,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.43375103659383,88.16540230516243,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.40030811219581,93.22994939563567,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.536972,91.973639,Meghalaya,East Khasi Hills,1,GSI_field_inventory
